id	emotion
34898_0054_A_1474	0.0063794320449233055,0.274690717458725,0.12019309401512146,0.022321408614516258,0.052424702793359756,0.12489431351423264
34898_0054_A_1476	0.0009755901410244405,0.022390015423297882,0.012028777040541172,0.4549872875213623,0.07164715975522995,0.03355085849761963
34898_0054_A_1477	0.003981804475188255,0.03833384066820145,0.04367808252573013,0.03532861918210983,0.022386688739061356,0.11967357993125916
34898_0054_A_1478	0.016983620822429657,0.11282096803188324,0.2144497036933899,0.13969053328037262,0.06033824756741524,0.22456365823745728
34898_0054_A_1481	0.0012253460008651018,0.01243462786078453,0.017012901604175568,0.028040729463100433,0.027633607387542725,0.022655539214611053
34898_0054_A_1484	0.0016951515572145581,0.0033291499130427837,0.006063816603273153,0.15132933855056763,0.06440454721450806,0.06497986614704132
34898_0054_A_1483	0.009174846112728119,0.007153184153139591,0.010699319653213024,0.04220155254006386,0.12779344618320465,0.18255825340747833
34898_0054_A_1486	0.0038836088497191668,0.008943196386098862,0.0433456152677536,0.36535072326660156,0.13771575689315796,0.05421644449234009
34898_0054_A_1493	0.037181563675403595,0.02593710646033287,0.07584099471569061,0.028542090207338333,1.9699888229370117,0.5751644968986511
34898_0054_A_1497	0.1012577936053276,0.13141977787017822,0.004757293034344912,0.013793055899441242,0.03305795043706894,0.22297891974449158
34898_0054_A_1499	0.00558428606018424,0.008610351011157036,0.011286764405667782,0.011143992654979229,0.01896638236939907,0.038164172321558
34898_0054_A_1501	0.0035182847641408443,0.05396043509244919,0.08164972811937332,0.2272205948829651,0.023721113801002502,0.04317806661128998
34898_0054_A_1503	0.00931795034557581,0.005640304647386074,0.009272826835513115,0.03363366425037384,0.043862421065568924,0.18686264753341675
34898_0054_A_1505	0.009849149733781815,0.005307911895215511,0.010433437302708626,0.02555784583091736,0.0704362541437149,0.1912451982498169
34898_0054_A_1506	0.0037964265793561935,0.00394406309351325,0.008235802873969078,0.05177079141139984,0.09210291504859924,0.36088526248931885
34898_0054_A_1508	0.0053941006772220135,0.00454509723931551,0.004746868275105953,0.05915168672800064,0.02077457495033741,0.03247961774468422
34898_0054_A_1510	0.004474287386983633,0.01983778364956379,0.018935637548565865,0.01351969689130783,0.012321704998612404,0.12862107157707214
34898_0054_A_1514	0.0022006158251315355,0.003812758717685938,0.015920031815767288,0.35812610387802124,0.06203209608793259,0.14364464581012726
34898_0054_A_1515	0.0033504306338727474,0.007246142718940973,0.015916122123599052,0.8850679993629456,0.0416409969329834,0.09508810937404633
34898_0054_A_1518	0.013540716841816902,0.00906694307923317,0.010256217792630196,0.12210128456354141,0.9480868577957153,0.7234026193618774
34898_0054_A_1521	0.1608273983001709,0.30708909034729004,0.027913764119148254,0.094090037047863,0.06993955373764038,0.3303777575492859
34898_0054_A_1526	0.015264191664755344,0.027079731225967407,0.06436822563409805,0.544262170791626,0.4182426929473877,0.24904778599739075
34898_0055_A_1530	0.00319618359208107,0.01003417931497097,0.017039809376001358,0.39447689056396484,0.06938563287258148,0.049155399203300476
34898_0054_A_1502	0.0024095228873193264,0.04735543951392174,0.022692633792757988,0.15320256352424622,0.02223692461848259,0.05582176148891449
34898_0054_A_1504	0.016124257817864418,0.007607277017086744,0.01284080557525158,0.04996100068092346,0.09331030398607254,0.256775438785553
34898_0055_A_1528	0.020584410056471825,0.013758153654634953,0.01958528533577919,0.06387925148010254,1.0248165130615234,0.0422435998916626
34898_0055_A_1531	0.08175520598888397,0.02537873387336731,0.013567997142672539,0.2035583257675171,0.22984004020690918,0.6791088581085205
34898_0054_A_1489	0.004994677379727364,0.032993972301483154,0.044169262051582336,0.015031857416033745,0.0752812996506691,0.09534254670143127
34898_0054_A_1491	0.005217278376221657,0.0417473204433918,0.01829497516155243,0.05155988782644272,0.05707450211048126,0.17349258065223694
34898_0054_A_1494	0.05495917797088623,0.04041750356554985,0.05524656921625137,0.047499045729637146,1.4798269271850586,0.48603343963623047
34898_0054_A_1490	0.0027401482220739126,0.032556723803281784,0.12128710001707077,0.03577312082052231,0.01266199629753828,0.010714108124375343
34898_0054_A_1492	0.025159437209367752,0.030452463775873184,0.04258084297180176,0.030369453132152557,1.5168653726577759,0.33774906396865845
34898_0054_A_1495	0.0037283403798937798,0.005658403038978577,0.025725170969963074,0.12663155794143677,0.032084617763757706,0.0657465010881424
34898_0054_A_1498	0.006789473816752434,0.013808101415634155,0.015344731509685516,0.01805669441819191,0.030234860256314278,0.04919792711734772
34898_0054_A_1500	0.004561790265142918,0.018517477437853813,0.03218955546617508,0.820671021938324,0.11960965394973755,0.1535092443227768
34898_0054_A_1507	0.00275885546579957,0.017078137025237083,0.06606528162956238,0.41280776262283325,0.18181057274341583,0.03332813084125519
34898_0054_A_1509	0.13249152898788452,0.0912066400051117,0.006531611084938049,0.014296965673565865,0.004699381999671459,0.06921262294054031
34898_0054_A_1513	0.01264396496117115,0.3936406970024109,0.04490813612937927,0.015846533700823784,0.0047960542142391205,0.038677752017974854
34898_0054_A_1516	0.0019431503023952246,0.006985045038163662,0.0184406079351902,0.8887753486633301,0.06009845808148384,0.06316204369068146
34898_0054_A_1522	0.28750768303871155,0.0889778658747673,0.016679566353559494,0.050767987966537476,0.5841596126556396,0.5319801568984985
34898_0054_A_1527	0.006847755052149296,0.015896640717983246,0.007034974172711372,0.0630103349685669,0.2718783915042877,0.08257362246513367
34898_0055_A_1534	0.04087436944246292,0.1278914213180542,0.06452798843383789,0.02950938791036606,0.014109103940427303,0.0941820815205574
34898_0057_A_1537	0.02767668291926384,0.004159912467002869,0.04835674166679382,0.03198009729385376,0.08081633597612381,0.3489305078983307
34898_0057_A_1539	0.01419274415820837,0.00722469761967659,0.07134470343589783,0.02862950786948204,0.06320872157812119,0.16235825419425964
34898_0057_A_1541	0.01827353611588478,0.6061922907829285,0.027225032448768616,0.07329920679330826,0.009422975592315197,0.0843619853258133
34898_0057_A_1546	0.011441105976700783,0.08358405530452728,0.03262769430875778,0.8156840801239014,0.023207107558846474,0.04847455769777298
34898_0057_A_1550	0.0032498727086931467,0.013579802587628365,0.029830951243638992,1.5196025371551514,0.21120089292526245,0.2948366701602936
34898_0057_A_1552	0.00810241885483265,0.03922029212117195,1.2216100692749023,0.008854983374476433,1.0198668241500854,0.22069764137268066
34898_0057_A_1556	0.0030422573909163475,0.006083782762289047,0.02432788535952568,0.21830880641937256,0.338130921125412,0.0424874871969223
34898_0057_A_1558	0.005346876569092274,0.009239544160664082,0.07428830116987228,0.08335621654987335,2.0385684967041016,0.09746301174163818
34898_0057_A_1559	0.006429117172956467,0.014569666236639023,0.11130748689174652,0.4816945791244507,0.15302366018295288,0.13226903975009918
34898_0057_A_1560	0.00416435394436121,0.029253460466861725,0.15960660576820374,0.12801529467105865,0.12742602825164795,0.0572647824883461
34898_0057_A_1563	0.0017176143592223525,0.009463567286729813,0.012406010180711746,0.04323989897966385,0.07535520941019058,0.04261380434036255
34898_0057_A_1565	0.01430811733007431,0.009873464703559875,0.09704199433326721,0.1079934686422348,0.13057157397270203,0.040612298995256424
34898_0057_A_1568	0.007915974594652653,0.0117123331874609,0.008073126897215843,0.43408674001693726,0.1210438460111618,0.06447013467550278
34898_0057_A_1572	0.027391675859689713,0.02049589343369007,0.4675779938697815,0.13666772842407227,0.516254723072052,1.5616819858551025
34898_0057_A_1576	0.011443064548075199,0.04136931896209717,0.031551897525787354,0.9029337167739868,0.0664733275771141,0.7289372682571411
34898_0057_A_1580	0.006247559562325478,0.018348453566432,0.03326725214719772,1.5777184963226318,0.1522187888622284,0.11126212775707245
34898_0057_A_1579	0.011260971426963806,0.018424611538648605,0.03789146989583969,1.664045810699463,0.23499101400375366,0.14252640306949615
34898_0057_A_1536	0.04233745485544205,0.004849305842071772,0.04254380613565445,0.027054712176322937,0.07731819152832031,0.1488560140132904
34898_0057_A_1540	0.00759077025577426,0.01974639482796192,0.01532987505197525,0.15416991710662842,0.01633612997829914,0.030018653720617294
34898_0057_A_1544	0.06255762279033661,0.012197565287351608,0.0096702566370368,0.04980785399675369,0.0266867782920599,1.8798140287399292
34898_0057_A_1553	0.006840831600129604,0.015037870034575462,0.0478053092956543,0.8082919120788574,0.10994082689285278,0.18000829219818115
34898_0057_A_1564	0.003168979659676552,0.017715202644467354,0.02845214121043682,0.02561808004975319,0.08203832805156708,0.030891526490449905
34898_0057_A_1570	0.005168444477021694,0.012945477850735188,0.007811921648681164,0.019565625116229057,0.008543778210878372,0.01353846862912178
34898_0057_A_1574	0.02657122164964676,0.011842816136777401,0.04396598041057587,0.3189438283443451,0.3045992851257324,1.1315476894378662
34898_0057_A_1581	0.020070964470505714,0.024859847500920296,0.04919901117682457,0.4325752258300781,0.36707305908203125,0.2517732083797455
34898_0056_A_1535	0.016011811792850494,0.005612789653241634,0.028163455426692963,0.09318955987691879,1.069250464439392,0.1298178732395172
34898_0057_A_1538	0.03501852601766586,0.005841544829308987,0.04258931055665016,0.02754463255405426,0.08163885027170181,0.3079531490802765
34898_0057_A_1542	0.07214133441448212,0.018096834421157837,0.009532695636153221,0.0702207162976265,0.057440657168626785,2.079901933670044
34898_0057_A_1543	0.08107451349496841,0.01649271510541439,0.006892295554280281,0.06991229206323624,0.042596716433763504,2.4469308853149414
34898_0057_A_1547	0.0017074339557439089,0.006650921888649464,0.02446182817220688,0.15584158897399902,0.09582255780696869,0.04319263622164726
34898_0057_A_1548	0.0019026827067136765,0.013221731409430504,0.40125036239624023,0.05797513201832771,0.06371869891881943,0.025579895824193954
34898_0057_A_1549	0.012407990172505379,0.034231819212436676,0.051003411412239075,2.2379672527313232,0.32640954852104187,0.2752338647842407
34898_0057_A_1551	0.009249669499695301,0.005848899483680725,0.0364227369427681,0.5308249592781067,0.1654566526412964,0.5578499436378479
34898_0057_A_1554	0.00363283627666533,0.007962271571159363,0.05422393977642059,0.3145172595977783,0.08325827121734619,0.15272559225559235
34898_0057_A_1557	0.004476791247725487,0.0030445060692727566,0.01413999404758215,0.04058806598186493,0.3284333348274231,0.06796987354755402
34898_0057_A_1555	0.009902752935886383,0.004174628295004368,0.05122309923171997,0.18387897312641144,0.10335716605186462,0.9933255314826965
34898_0057_A_1562	0.021786941215395927,0.029472962021827698,0.013820481486618519,0.11631859838962555,0.14426405727863312,0.022922301664948463
34898_0057_A_1561	0.00440531549975276,0.005697678774595261,0.017988059669733047,0.15587565302848816,0.7796035408973694,0.08124823123216629
34898_0057_A_1566	0.0019508248660713434,0.006136356852948666,0.030909758061170578,0.034393370151519775,0.13402871787548065,0.1108747124671936
34898_0057_A_1569	0.004891073331236839,0.007286923471838236,0.0038967435248196125,0.02097044512629509,0.019964685663580894,0.016962038353085518
34898_0057_A_1575	0.049553241580724716,0.025587309151887894,0.05462715029716492,0.042836740612983704,0.04704795032739639,0.6862945556640625
34898_0057_A_1571	0.005200938321650028,0.004863283596932888,0.004589714575558901,0.021710343658924103,0.014355822466313839,0.010530846193432808
34898_0057_A_1573	0.04819637909531593,0.011732785031199455,0.039905108511447906,0.17492225766181946,0.1741303652524948,1.23027503490448
34898_0057_A_1578	0.012205803766846657,0.010031012818217278,0.14570209383964539,0.26291659474372864,1.1354986429214478,0.29681283235549927
34898_0057_A_1582	0.035820409655570984,0.1282787173986435,0.15600475668907166,0.12841200828552246,0.02722213789820671,0.1763196885585785
34898_0057_A_1585	0.04761527478694916,0.0508187972009182,0.007407869212329388,0.21485993266105652,0.07074163854122162,0.8734966516494751
34898_0057_A_1589	0.00537095544859767,0.05067653954029083,0.0030052943620830774,0.09486699104309082,0.019466571509838104,0.1175348237156868
34898_0057_A_1590	0.0011361915385350585,0.006095339544117451,0.005099158734083176,0.04634268209338188,0.0926068052649498,0.10717357695102692
34898_0058_A_1593	0.07908928394317627,0.20474150776863098,0.14150112867355347,0.018990391865372658,0.116347536444664,0.11924026906490326
34898_0058_A_1594	0.04780323803424835,0.1428600251674652,0.10285735130310059,0.015535121783614159,0.07670034468173981,0.07555197924375534
34898_0059_A_1596	0.04059944301843643,0.045117441564798355,0.0034411163069307804,0.0038870670832693577,0.021105192601680756,0.07929998636245728
34898_0060_A_1597	0.0350019596517086,0.04737219959497452,0.004602858331054449,0.005221857223659754,0.022903740406036377,0.08388581871986389
34898_0061_A_1600	0.07857604324817657,0.023331284523010254,0.01573028415441513,0.021608885377645493,0.4921361804008484,0.48689860105514526
34898_0061_A_1602	0.010825740173459053,0.0068986136466264725,0.0460464209318161,0.03370511531829834,0.38260412216186523,0.2511158585548401
34898_0061_A_1605	0.005328981205821037,0.07848367840051651,0.01047581247985363,0.17999455332756042,0.07477662712335587,0.2831689417362213
34898_0061_A_1606	0.010059990920126438,0.042754530906677246,0.1720764935016632,0.01469236146658659,0.26004758477211,0.14110440015792847
34898_0061_A_1611	0.005981390364468098,0.032012514770030975,0.054132331162691116,0.042982276529073715,0.044893309473991394,0.044184740632772446
34898_0061_A_1613	0.01218094490468502,0.00813470222055912,0.374239444732666,0.016575796529650688,0.022054435685276985,0.12347501516342163
34898_0061_A_1617	0.024075636640191078,0.3443569242954254,0.0683947503566742,0.04389089345932007,0.04261157661676407,0.23123127222061157
34898_0061_A_1625	0.0418827086687088,0.09745719283819199,0.06589291244745255,0.05540022253990173,0.024618610739707947,0.5413675904273987
34898_0061_A_1623	0.17317627370357513,0.382315456867218,0.020661484450101852,0.04105709493160248,0.029636390507221222,0.41190624237060547
34898_0061_A_1624	0.3965165913105011,0.15706074237823486,0.011211676523089409,0.012350005097687244,0.01263522170484066,1.8035869598388672
34898_0061_A_1604	0.00928480550646782,0.10644277930259705,0.42425501346588135,0.016426868736743927,0.06692726165056229,0.06830152869224548
34898_0061_A_1608	0.003586534643545747,0.017017614096403122,0.16619151830673218,0.06994915008544922,0.012254463508725166,0.016143599525094032
34898_0061_A_1612	0.0869525820016861,0.06030820310115814,0.028967540711164474,0.0814954861998558,0.10253439098596573,1.166275978088379
